name,position,wins,games,total_games,winRate,pickRate,championId,championName,versionIndex,version,hp,hpperlevel,mp,mpperlevel,movespeed,armor,armorperlevel,spellblock,spellblockperlevel,attackrange,hpregen,hpregenperlevel,mpregen,mpregenperlevel,crit,critperlevel,attackdamage,attackdamageperlevel,attackspeedperlevel,attackspeed,hp_18,mp_18,armor_18,spellblock_18,hpregen_18,mpregen_18,crit_18,attackdamage_18,attackspeed_18
제이스,M,494,1082,129688,0.456561922,0.0083431,126,Jayce,11.23,11.23.409.111,560,90,375,45,335,27,3.5,30,0.5,125,6,0.6,6,0.8,0,0,54,4.25,3,0.658,2090,1140,86.5,38.5,16.2,19.6,0,126.25,0.9936
볼리베어,M,62,136,129688,0.455882353,0.001048671,106,Volibear,11.23,11.23.409.111,580,90,350,70,340,31,4,32,1.25,150,9,0.75,6.25,0.5,0,0,60,3,2,0.625,2110,1540,99,53.25,21.75,14.75,0,111,0.8375
아트록스,M,145,319,129688,0.454545455,0.00245975,266,Aatrox,11.23,11.23.409.111,580,90,0,0,345,38,3.25,32,1.25,175,3,1,0,0,0,0,60,5,2.5,0.651,2110,0,93.25,53.25,20,0,0,145,0.9277
다리우스,M,178,395,129688,0.450632911,0.003045771,122,Darius,11.23,11.23.409.111,582,100,263,57.5,340,39,4,32,1.25,175,10,0.95,6.6,0.35,0,0,64,5,1,0.625,2282,1240.5,107,53.25,26.15,12.55,0,149,0.7312
케이틀린,M,161,359,129688,0.448467967,0.002768182,51,Caitlyn,11.23,11.23.409.111,510,93,315,35,325,28,3.5,30,0.5,650,3.5,0.55,7.4,0.55,0,0,62,3.8,4,0.681,2091,910,87.5,38.5,12.85,16.75,0,126.6,1.1441
키아나,M,566,1266,129688,0.447077409,0.00976189,246,Qiyana,11.23,11.23.409.111,520,110,320,50,335,28,3.5,32,1.25,150,7.5,0.9,8,0.7,0,0,66,3.1,2.1,0.688,2390,1170,87.5,53.25,22.8,19.9,0,118.7,0.9336
징크스,M,33,74,129688,0.445945946,0.0005706,222,Jinx,11.23,11.23.409.111,610,86,245,45,325,26,3.5,30,0.5,525,3.75,0.5,6.7,1,0,0,57,3.4,1,0.625,2072,1010,85.5,38.5,12.25,23.7,0,114.8,0.7312
갱플랭크,M,27,61,129688,0.442622951,0.00047036,41,Gangplank,11.23,11.23.409.111,570,90,280,60,345,35,3,32,1.25,125,6,0.6,7.5,0.7,0,0,64,4,3.2,0.658,2100,1300,86,53.25,16.2,19.4,0,132,1.016
질리언,M,44,101,129688,0.435643564,0.000778792,26,Zilean,11.23,11.23.409.111,504,82,452,50,335,24,3.8,30,0.5,550,5.5,0.5,11.34,0.8,0,0,52,3,2.13,0.625,1898,1302,88.6,38.5,14,24.94,0,103,0.8513
이즈리얼,M,238,555,129688,0.428828829,0.004279502,81,Ezreal,11.23,11.23.409.111,530,88,375,70,325,24,3.5,30,0.5,550,4,0.65,8.5,0.65,0,0,60,2.5,2.5,0.625,2026,1565,83.5,38.5,15.05,19.55,0,102.5,0.8906
칼리스타,M,52,123,129688,0.422764228,0.00094843,429,Kalista,11.23,11.23.409.111,534,100,250,45,325,21,4,30,0.5,525,3.75,0.55,6.3,0.4,0,0,69,3.5,4,0.694,2234,1015,89,38.5,13.1,13.1,0,128.5,1.1659
애쉬,M,30,71,129688,0.422535211,0.000547468,22,Ashe,11.23,11.23.409.111,570,87,280,32,325,26,3.4,30,0.5,600,3.5,0.55,6.97,0.4,0,0,59,2.96,3.33,0.658,2049,824,83.8,38.5,12.85,13.77,0,109.32,1.0305
신 짜오,M,67,161,129688,0.416149068,0.001241441,5,XinZhao,11.23,11.23.409.111,570,92,274,55,345,35,3.5,32,1.25,175,8,0.7,7.26,0.45,0,0,63,3,3.5,0.645,2134,1209,94.5,53.25,19.9,14.91,0,114,1.0288
미스 포츈,M,53,131,129688,0.404580153,0.001010117,21,MissFortune,11.23,11.23.409.111,570,93,300,35,325,28,3,30,0.5,550,3.75,0.65,8.04,0.65,0,0,52,2.7,3,0.656,2151,895,79,38.5,14.8,19.09,0,97.9,0.9906
피들스틱,M,23,57,129688,0.403508772,0.000439516,9,Fiddlesticks,11.23,11.23.409.111,580.4,92,500,28,335,34,3.5,30,0.5,480,5.5,0.6,8,0.8,0,0,55.36,2.63,2.11,0.625,2144.4,976,93.5,38.5,15.7,21.6,0,100.07,0.8492
그라가스,M,28,71,129688,0.394366197,0.000547468,79,Gragas,11.23,11.23.409.111,600,95,400,47,330,38,3.6,32,1.25,125,5.5,0.5,6,0.8,0,0,64,3.5,2.05,0.675,2215,1199,99.2,53.25,14,19.6,0,123.5,0.9102
케인,M,24,61,129688,0.393442623,0.00047036,141,Kayn,11.23,11.23.409.111,585,85,410,50,340,38,3.3,32,1.25,175,8,0.75,11.5,0.95,0,0,68,3.3,2.7,0.669,2030,1260,94.1,53.25,20.75,27.65,0,124.1,0.9761
사미라,M,46,119,129688,0.386554622,0.000917587,360,Samira,11.23,11.23.409.111,530,88,348.88,38,335,26,3,30,0.5,500,3.25,0.55,8.18,0.7,0,0,57,3,3.3,0.658,2026,994.88,77,38.5,12.6,20.08,0,108,1.0271
자야,M,28,81,129688,0.345679012,0.000624576,498,Xayah,11.23,11.23.409.111,590,88,340,40,330,25,3,30,0.5,525,3.25,0.75,8.25,0.75,0,0,60,3.5,3.9,0.625,2086,1020,76,38.5,16,21,0,119.5,1.0394
카이사,M,18,53,129688,0.339622642,0.000408673,145,Kaisa,11.23,11.23.409.111,600,88,344.88,38,335,28,3,30,0.5,525,3.5,0.55,8.2,0.45,0,0,59,2,1.8,0.644,2096,990.88,79,38.5,12.85,15.85,0,93,0.8411
사이온,J,73,126,132711,0.579365079,0.000949431,14,Sion,11.23,11.23.409.111,545,73,330,42,345,32,3,32,1.25,175,7.5,0.8,8,0.6,0,0,68,4,1.3,0.679,1786,1044,83,53.25,21.1,18.2,0,136,0.8291
쉬바나,J,596,1106,132711,0.538878843,0.008333898,102,Shyvana,11.23,11.23.409.111,595,95,100,0,350,38,3.35,32,1.25,125,8.5,0.8,0,0,0,0,66,3.4,2.5,0.658,2210,100,94.95,53.25,22.1,0,0,123.8,0.9377
요네,J,67,125,132711,0.536,0.000941896,777,Yone,11.23,11.23.409.111,550,85,500,0,345,28,3.4,32,1.25,175,7.5,0.75,0,0,0,0,60,2,3.5,0.625,1995,500,85.8,53.25,20.25,0,0,94,0.9969
워윅,J,2817,5274,132711,0.534129693,0.039740489,19,Warwick,11.23,11.23.409.111,550,85,280,35,335,33,3.2,32,1.25,125,4,0.75,7.47,0.58,0,0,65,3,2.3,0.638,1995,875,87.4,53.25,16.75,17.33,0,116,0.8875
세주아니,J,377,707,132711,0.533239038,0.005327365,113,Sejuani,11.23,11.23.409.111,560,100,400,40,340,34,4.25,32,1.25,150,8.5,1,7,0.7,0,0,66,4,3.5,0.688,2260,1080,106.25,53.25,25.5,18.9,0,134,1.0974
엘리스,J,504,949,132711,0.531085353,0.007150877,60,Elise,11.23,11.23.409.111,555,93,324,50,330,27,4,30,0.5,550,5.5,0.6,6,0.8,0,0,55,3,1.75,0.625,2136,1174,95,38.5,15.7,19.6,0,106,0.8109
나서스,J,296,561,132711,0.527629234,0.004227231,75,Nasus,11.23,11.23.409.111,561,90,326,62,350,34,3.5,32,1.25,125,9,0.9,7.44,0.5,0,0,67,3.5,3.48,0.638,2091,1380,93.5,53.25,24.3,15.94,0,126.5,1.0154
마스터 이,J,8155,15478,132711,0.526876857,0.116629368,11,MasterYi,11.23,11.23.409.111,599,92,251,42,355,33,3,32,1.25,125,7.5,0.65,7.26,0.45,0,0,66,3,2,0.679,2163,965,84,53.25,18.55,14.91,0,117,0.9099
트런들,J,912,1736,132711,0.525345622,0.013081056,48,Trundle,11.23,11.23.409.111,616,96,281,45,350,37,2.7,32,1.25,175,6,0.75,7.5,0.6,0,0,68,3,2.9,0.67,2248,1046,82.9,53.25,18.75,17.7,0,119,1.0003
아무무,J,913,1754,132711,0.520524515,0.013216689,32,Amumu,11.23,11.23.409.111,615,75,285,40,335,30,3.5,32,1.25,125,9,0.85,7.38,0.53,0,0,53,3.8,2.18,0.736,1890,965,89.5,53.25,23.45,16.39,0,117.6,1.0088
자크,J,1164,2259,132711,0.515272244,0.01702195,154,Zac,11.23,11.23.409.111,615,95,0,0,340,33,3.5,32,1.25,175,8,0.5,0,0,0,0,60,3.4,1.6,0.736,2230,0,92.5,53.25,16.5,0,0,117.8,0.9362
바이,J,2918,5675,132711,0.514185022,0.042762092,254,Vi,11.23,11.23.409.111,585,85,295,65,340,30,3.5,32,1.25,125,10,1,8,0.65,0,0,63,3,2,0.644,2030,1400,89.5,53.25,27,19.05,0,114,0.863
그레이브즈,J,3276,6377,132711,0.513721186,0.048051782,104,Graves,11.23,11.23.409.111,555,92,325,40,340,33,3.4,32,1.25,425,8,0.7,8,0.7,0,0,68,4,2.6,0.475,2119,1005,90.8,53.25,19.9,19.9,0,136,0.6849
샤코,J,1668,3252,132711,0.512915129,0.024504374,35,Shaco,11.23,11.23.409.111,560,89,297,40,345,30,3.5,32,1.25,125,8.5,0.55,7.16,0.45,0,0,63,3,3,0.694,2073,977,89.5,53.25,17.85,14.81,0,114,1.0479
람머스,J,833,1631,132711,0.510729614,0.012289863,33,Rammus,11.23,11.23.409.111,564,80,310,33,335,36,4.3,32,1.25,125,8,0.55,7.84,0.5,0,0,56,3.5,2.215,0.656,1924,871,109.1,53.25,17.35,16.34,0,115.5,0.903
잭스,J,613,1202,132711,0.509983361,0.009057275,24,Jax,11.23,11.23.409.111,593,85,339,52,350,36,3,32,1.25,125,8.5,0.55,7.58,0.7,0,0,68,4.25,3.4,0.638,2038,1223,87,53.25,17.85,19.48,0,140.25,1.0068
릴리아,J,668,1312,132711,0.509146341,0.009886144,876,Lillia,11.23,11.23.409.111,580,90,410,50,330,22,4,32,0.75,325,2.5,0.55,11.5,0.95,0,0,61,3.1,2.7,0.625,2110,1260,90,44.75,11.85,27.65,0,113.7,0.9119
카직스,J,844,1663,132711,0.507516536,0.012530988,121,Khazix,11.23,11.23.409.111,573,85,327,40,350,36,3,32,1.25,125,7.5,0.75,7.59,0.5,0,0,63,3.1,2.7,0.668,2018,1007,87,53.25,20.25,16.09,0,115.7,0.9746
뽀삐,J,1101,2177,132711,0.505741847,0.016404066,78,Poppy,11.23,11.23.409.111,540,90,280,40,345,38,3.5,32,1.25,125,8,0.8,7,0.7,0,0,64,4,2.5,0.625,2070,960,97.5,53.25,21.6,18.9,0,132,0.8906
모데카이저,J,297,588,132711,0.505102041,0.00443068,82,Mordekaiser,11.23,11.23.409.111,575,90,100,0,335,37,3,32,1.25,175,5,0.75,0,0,0,0,61,4,1,0.625,2105,100,88,53.25,17.75,0,0,129,0.7312
트린다미어,J,364,721,132711,0.504854369,0.005432858,23,Tryndamere,11.23,11.23.409.111,626,98,100,0,345,33,3.1,32,1.25,125,8.5,0.9,0,0,0,0,72,3.7,2.9,0.67,2292,100,85.7,53.25,23.8,0,0,134.9,1.0003
카서스,J,642,1273,132711,0.504320503,0.009592272,30,Karthus,11.23,11.23.409.111,550,87,467,30.5,335,18,3.5,30,0.5,450,6.5,0.55,8,0.8,0,0,46,3.25,2.11,0.625,2029,985.5,77.5,38.5,15.85,21.6,0,101.25,0.8492
세트,J,187,371,132711,0.504043127,0.002795548,875,Sett,11.23,11.23.409.111,600,93,0,0,340,33,4,32,1.25,125,7,0.5,0,0,0,0,60,4,1.75,0.625,2181,0,101,53.25,15.5,0,0,128,0.8109
에코,J,2280,4530,132711,0.503311258,0.034134322,245,Ekko,11.23,11.23.409.111,585,85,280,70,340,32,3,32,1.25,125,9,0.9,7,0.8,0,0,58,3,3.3,0.688,2030,1470,83,53.25,24.3,20.6,0,109,1.074
스카너,J,100,199,132711,0.502512563,0.001499499,72,Skarner,11.23,11.23.409.111,580,85,320,60,335,38,3.8,32,1.25,125,9,0.85,7.2,0.45,0,0,65,4.5,2.1,0.625,2025,1340,102.6,53.25,23.45,14.85,0,141.5,0.8481
다이애나,J,1023,2038,132711,0.501962709,0.015356677,131,Diana,11.23,11.23.409.111,570,95,375,25,345,31,3.1,32,1.25,150,6.5,0.85,8,0.8,0,0,57,3,2.25,0.625,2185,800,83.7,53.25,20.95,21.6,0,108,0.8641
비에고,J,4007,8049,132711,0.497825817,0.060650587,234,Viego,11.23,11.23.409.111,560,95,10000,0,345,34,4,32,1.25,200,7,0.7,0,0,0,0,57,3.5,2.5,0.658,2175,10000,102,53.25,18.9,0,0,116.5,0.9377
자르반 4세,J,749,1506,132711,0.497343958,0.011347967,59,JarvanIV,11.23,11.23.409.111,570,90,300,40,340,34,3.6,32,1.25,175,8,0.7,6.5,0.45,0,0,64,3.4,2.5,0.658,2100,980,95.2,53.25,19.9,14.15,0,121.8,0.9377
초가스,J,145,292,132711,0.496575342,0.00220027,31,Chogath,11.23,11.23.409.111,574,80,270,60,345,38,3.5,32,1.25,125,9,0.85,7.2,0.45,0,0,69,4.2,1.44,0.625,1934,1290,97.5,53.25,23.45,14.85,0,140.4,0.778
럼블,J,133,268,132711,0.496268657,0.002019426,68,Rumble,11.23,11.23.409.111,589,85,100,0,345,31,3.5,28,0.75,125,8,0.6,0,0,0,0,61,3.2,1.85,0.644,2034,100,90.5,40.75,18.2,0,0,115.4,0.8465
누누와 윌럼프,J,1475,2982,132711,0.494634474,0.022469878,20,Nunu,11.23,11.23.409.111,540,82,280,42,345,29,3,32,1.25,125,5,0.8,7,0.5,0,0,61,3,2.25,0.625,1934,994,80,53.25,18.6,15.5,0,112,0.8641
신 짜오,J,1987,4025,132711,0.493664596,0.030329061,5,XinZhao,11.23,11.23.409.111,570,92,274,55,345,35,3.5,32,1.25,175,8,0.7,7.26,0.45,0,0,63,3,3.5,0.645,2134,1209,94.5,53.25,19.9,14.91,0,114,1.0288
니달리,J,1519,3092,132711,0.491267788,0.023298747,76,Nidalee,11.23,11.23.409.111,570,95,295,45,335,28,3.5,30,0.5,525,6,0.6,6,0.8,0,0,58,3.5,3.22,0.638,2185,1060,87.5,38.5,16.2,19.6,0,117.5,0.9872
베인,J,51,104,132711,0.490384615,0.000783658,67,Vayne,11.23,11.23.409.111,515,89,231.8,35,330,23,3.4,30,0.5,550,3.5,0.55,6.97,0.4,0,0,60,2.36,3.3,0.658,2028,826.8,80.8,38.5,12.85,13.77,0,100.12,1.0271
문도 박사,J,172,351,132711,0.49002849,0.002644845,36,DrMundo,11.23,11.23.409.111,583,89,0,0,345,32,3,32,1.25,125,8,0.75,0,0,0,0,61,4.2,3.3,0.72,2096,0,83,53.25,20.75,0,0,132.4,1.1239
헤카림,J,956,1956,132711,0.488752556,0.014738793,120,Hecarim,11.23,11.23.409.111,580,90,277,60,345,35,4.25,32,1.25,175,7,0.75,6.5,0.6,0,0,66,3.2,2.5,0.67,2110,1297,107.25,53.25,19.75,16.7,0,120.4,0.9548
모르가나,J,151,309,132711,0.488673139,0.002328368,25,Morgana,11.23,11.23.409.111,560,90,340,60,335,25,3.8,30,0.5,450,5.5,0.4,11,0.4,0,0,56,3.5,1.53,0.625,2090,1360,89.6,38.5,12.3,17.8,0,115.5,0.7876
렉사이,J,278,570,132711,0.487719298,0.004295047,421,RekSai,11.23,11.23.409.111,570,85,100,0,335,36,3.75,32,1.25,175,7.5,0.65,0,0,0,0,64,3,2,0.667,2015,100,99.75,53.25,18.55,0,0,115,0.8938
케인,J,3855,7934,132711,0.485883539,0.059784042,141,Kayn,11.23,11.23.409.111,585,85,410,50,340,38,3.3,32,1.25,175,8,0.75,11.5,0.95,0,0,68,3.3,2.7,0.669,2030,1260,94.1,53.25,20.75,27.65,0,124.1,0.9761
아이번,J,94,194,132711,0.484536082,0.001461823,427,Ivern,11.23,11.23.409.111,585,85,450,60,330,27,3.5,32,1.25,475,7,0.85,6,0.75,0,0,50,3,3.4,0.644,2030,1470,86.5,53.25,21.45,18.75,0,101,1.0162
티모,J,312,644,132711,0.48447205,0.00485265,17,Teemo,11.23,11.23.409.111,528,90,334,20,330,24,3.75,30,0.5,500,5.5,0.65,9.6,0.45,0,0,54,3,3.38,0.69,2058,674,87.75,38.5,16.55,17.25,0,105,1.0865
피들스틱,J,559,1157,132711,0.483146067,0.008718192,9,Fiddlesticks,11.23,11.23.409.111,580.4,92,500,28,335,34,3.5,30,0.5,480,5.5,0.6,8,0.8,0,0,55.36,2.63,2.11,0.625,2144.4,976,93.5,38.5,15.7,21.6,0,100.07,0.8492
녹턴,J,1985,4122,132711,0.481562348,0.031059972,56,Nocturne,11.23,11.23.409.111,585,85,275,35,345,38,3.5,32,0.75,125,7,0.75,7,0.45,0,0,62,3.1,2.7,0.721,2030,870,97.5,44.75,19.75,14.65,0,114.7,1.0519
킨드레드,J,1511,3153,132711,0.479226134,0.023758392,203,Kindred,11.23,11.23.409.111,540,85,300,35,325,29,3.5,30,0.5,500,7,0.55,7,0.4,0,0,65,2.5,3.5,0.625,1985,895,88.5,38.5,16.35,13.8,0,107.5,0.9969
볼리베어,J,1053,2200,132711,0.478636364,0.016577375,106,Volibear,11.23,11.23.409.111,580,90,350,70,340,31,4,32,1.25,150,9,0.75,6.25,0.5,0,0,60,3,2,0.625,2110,1540,99,53.25,21.75,14.75,0,111,0.8375
오공,J,199,416,132711,0.478365385,0.003134631,62,MonkeyKing,11.23,11.23.409.111,540,85,300,65,345,31,3.5,28,1.25,175,2.5,0.65,8,0.65,0,0,68,3.5,3,0.711,1985,1405,90.5,49.25,13.55,19.05,0,127.5,1.0736
탈론,J,1716,3589,132711,0.478127612,0.027043727,91,Talon,11.23,11.23.409.111,588,95,377.2,37,335,30,3.5,39,1.25,125,8.5,0.75,7.6,0.8,0,0,68,3.1,2.9,0.625,2203,1006.2,89.5,60.25,21.25,21.2,0,120.7,0.9331
올라프,J,358,749,132711,0.477970628,0.005643843,2,Olaf,11.23,11.23.409.111,575,100,316,42,350,35,3,32,1.25,125,8.5,0.9,7.5,0.6,0,0,68,3.5,2.7,0.694,2275,1030,86,53.25,23.8,17.7,0,127.5,1.0125
쉔,J,75,157,132711,0.477707006,0.001183022,98,Shen,11.23,11.23.409.111,540,85,400,0,340,34,3,32,1.25,125,8.5,0.75,50,0,0,0,60,3,3,0.751,1985,400,85,53.25,21.25,50,0,111,1.134
다리우스,J,278,588,132711,0.472789116,0.00443068,122,Darius,11.23,11.23.409.111,582,100,263,57.5,340,39,4,32,1.25,175,10,0.95,6.6,0.35,0,0,64,5,1,0.625,2282,1240.5,107,53.25,26.15,12.55,0,149,0.7312
탐 켄치,J,25,53,132711,0.471698113,0.000399364,223,TahmKench,11.23,11.23.409.111,570,95,325,50,335,42,3.5,32,1.25,175,6.5,0.55,8,1,0,0,56,3.2,2.5,0.658,2185,1175,101.5,53.25,15.85,25,0,110.4,0.9377
트위치,J,176,375,132711,0.469333333,0.002825689,29,Twitch,11.23,11.23.409.111,612,86,287.2,40,330,27,3,30,0.5,550,3.75,0.6,7.26,0.45,0,0,59,3.11,3.38,0.679,2074,967.2,78,38.5,13.95,14.91,0,111.87,1.0692
리 신,J,4647,9917,132711,0.468589291,0.074726285,64,LeeSin,11.23,11.23.409.111,575,85,200,0,345,36,3.7,32,1.25,125,7.5,0.7,50,0,0,0,68,3.7,3,0.651,2020,200,98.9,53.25,19.4,50,0,130.9,0.983
우디르,J,349,745,132711,0.468456376,0.005613702,77,Udyr,11.23,11.23.409.111,594,92,271,50,350,34,4,32,1.25,125,6,0.75,7.5,0.45,0,0,64,5,2.67,0.658,2158,1121,102,53.25,18.75,15.15,0,149,0.9567
제드,J,538,1155,132711,0.465800866,0.008703122,238,Zed,11.23,11.23.409.111,584,85,200,0,345,32,3.5,32,1.25,125,7,0.65,50,0,0,0,63,3.4,3.3,0.651,2029,200,91.5,53.25,18.05,50,0,120.8,1.0162
가렌,J,306,660,132711,0.463636364,0.004973212,86,Garen,11.23,11.23.409.111,620,84,0,0,340,36,3,32,0.75,175,8,0.5,0,0,0,0,66,4.5,3.65,0.625,2048,0,87,44.75,16.5,0,0,142.5,1.0128
이블린,J,886,1914,132711,0.462904911,0.014422316,28,Evelynn,11.23,11.23.409.111,572,84,315,42,335,37,3.5,32.1,1.25,125,8.5,0.75,8.11,0.6,0,0,61,3,2.1,0.667,2000,1029,96.5,53.35,21.25,18.31,0,112,0.9051
키아나,J,300,660,132711,0.454545455,0.004973212,246,Qiyana,11.23,11.23.409.111,520,110,320,50,335,28,3.5,32,1.25,150,7.5,0.9,8,0.7,0,0,66,3.1,2.1,0.688,2390,1170,87.5,53.25,22.8,19.9,0,118.7,0.9336
신지드,J,63,140,132711,0.45,0.001054924,27,Singed,11.23,11.23.409.111,580,85,330,45,345,34,3.5,32,1.25,125,9.5,0.55,7.5,0.55,0,0,63,3.38,1.9,0.613,2025,1095,93.5,53.25,18.85,16.85,0,120.46,0.811
그라가스,J,330,737,132711,0.447761194,0.005553421,79,Gragas,11.23,11.23.409.111,600,95,400,47,330,38,3.6,32,1.25,125,5.5,0.5,6,0.8,0,0,64,3.5,2.05,0.675,2215,1199,99.2,53.25,14,19.6,0,123.5,0.9102
사일러스,J,233,522,132711,0.446360153,0.003933359,517,Sylas,11.23,11.23.409.111,525,115,310,70,340,27,4,32,1.75,175,9,0.9,8,0.8,0,0,61,3,3.5,0.645,2480,1500,95,61.75,24.3,21.6,0,112,1.0288
퀸,J,36,82,132711,0.43902439,0.000617884,133,Quinn,11.23,11.23.409.111,533,85,269,35,335,28,3.5,30,0.5,525,5.5,0.55,6.97,0.4,0,0,59,2.4,3.1,0.668,1978,864,87.5,38.5,14.85,13.77,0,99.8,1.02
탈리야,J,205,469,132711,0.437100213,0.003533995,163,Taliyah,11.23,11.23.409.111,532,90,425,30,335,20,3.5,30,0.5,525,7,0.7,9.34,0.85,0,0,58,3.3,1.36,0.625,2062,935,79.5,38.5,18.9,23.79,0,114.1,0.7695
그웬,J,112,257,132711,0.435797665,0.001936539,887,Gwen,11.23,11.23.409.111,550,90,330,40,340,39,4,32,1.25,150,8.5,0.55,7.5,0.7,0,0,63,3,2.25,0.69,2080,1010,107,53.25,17.85,19.4,0,114,0.9539
렝가,J,196,462,132711,0.424242424,0.003481249,107,Rengar,11.23,11.23.409.111,585,90,4,0,345,34,3,32,1.25,125,7,0.5,0,0,0,0,68,3,3,0.667,2115,4,85,53.25,15.5,0,0,119,1.0072
말파이트,J,237,564,132711,0.420212766,0.004249836,54,Malphite,11.23,11.23.409.111,574,90,280,60,335,37,3.75,28,1.25,125,7,0.55,7.32,0.55,0,0,62,4,3.4,0.736,2104,1300,100.75,49.25,16.35,16.67,0,130,1.1614
우르곳,J,52,126,132711,0.412698413,0.000949431,6,Urgot,11.23,11.23.409.111,585,88,340,45,330,36,4.25,32,1.25,350,7.5,0.7,7.25,0.8,0,0,63,4,3.75,0.625,2081,1105,108.25,53.25,19.4,20.85,0,131,1.0234
판테온,J,123,300,132711,0.41,0.002260551,80,Pantheon,11.23,11.23.409.111,580,95,317.12,31,345,40,3.75,28,1.25,175,9,0.65,7.36,0.45,0,0,64,3.3,2.95,0.644,2195,844.12,103.75,49.25,20.05,15.01,0,120.1,0.967
아크샨,J,23,57,132711,0.403508772,0.000429505,166,Akshan,11.23,11.23.409.111,560,90,350,40,330,26,3,30,0.5,500,3.75,0.65,8.175,0.7,0,0,52,3.5,4,0.638,2090,1030,77,38.5,14.8,20.075,0,111.5,1.0718
카밀,J,31,78,132711,0.397435897,0.000587743,164,Camille,11.23,11.23.409.111,576,85,339,52,340,35,3.8,32.1,1.25,125,8.5,0.8,8.15,0.75,0,0,68,3.5,2.5,0.644,2021,1223,99.6,53.35,22.1,20.9,0,127.5,0.9177
아트록스,J,31,84,132711,0.369047619,0.000632954,266,Aatrox,11.23,11.23.409.111,580,90,0,0,345,38,3.25,32,1.25,175,3,1,0,0,0,0,60,5,2.5,0.651,2110,0,93.25,53.25,20,0,0,145,0.9277
리븐,J,48,140,132711,0.342857143,0.001054924,92,Riven,11.23,11.23.409.111,560,86,0,0,340,33,3.2,32,1.25,125,8.5,0.5,0,0,0,0,64,3,3.5,0.625,2022,0,87.4,53.25,17,0,0,115,0.9969
야스오,J,51,154,132711,0.331168831,0.001160416,157,Yasuo,11.23,11.23.409.111,490,87,100,0,345,30,3.4,32,1.25,175,6.5,0.9,0,0,0,0,60,3,3.5,0.697,1969,100,87.8,53.25,21.8,0,0,111,1.1117
제이스,J,19,59,132711,0.322033898,0.000444575,126,Jayce,11.23,11.23.409.111,560,90,375,45,335,27,3.5,30,0.5,125,6,0.6,6,0.8,0,0,54,4.25,3,0.658,2090,1140,86.5,38.5,16.2,19.6,0,126.25,0.9936
이즈리얼,J,25,82,132711,0.304878049,0.000617884,81,Ezreal,11.23,11.23.409.111,530,88,375,70,325,24,3.5,30,0.5,550,4,0.65,8.5,0.65,0,0,60,2.5,2.5,0.625,2026,1565,83.5,38.5,15.05,19.55,0,102.5,0.8906
이렐리아,J,16,55,132711,0.290909091,0.000414434,39,Irelia,11.23,11.23.409.111,520,110,350,50,335,36,3,28,1.25,200,8.5,0.85,8,0.8,0,0,65,4,2.5,0.656,2390,1200,87,49.25,22.95,21.6,0,133,0.9348
유미,J,16,82,132711,0.195121951,0.000617884,350,Yuumi,11.23,11.23.409.111,480,70,400,45,330,25,3,25,0.3,500,7,0.55,10,0.4,0,0,55,3.1,1,0.625,1670,1165,76,30.1,16.35,16.8,0,107.7,0.7312
빅토르,A,30,51,128720,0.588235294,0.000396209,112,Viktor,11.23,11.23.409.111,530,90,405,45,335,23,4,30,0.5,525,8,0.65,8,0.8,0,0,53,3,2.11,0.658,2060,1170,91,38.5,19.05,21.6,0,104,0.894
블라디미르,A,39,68,128720,0.573529412,0.000528278,8,Vladimir,11.23,11.23.409.111,537,96,2,0,330,23,3.3,30,0.5,450,7,0.6,0,0,0,0,55,3,2,0.658,2169,2,79.1,38.5,17.2,0,0,106,0.8817
가렌,A,30,53,128720,0.566037736,0.000411746,86,Garen,11.23,11.23.409.111,620,84,0,0,340,36,3,32,0.75,175,8,0.5,0,0,0,0,66,4.5,3.65,0.625,2048,0,87,44.75,16.5,0,0,142.5,1.0128
제라스,A,317,584,128720,0.542808219,0.004536979,101,Xerath,11.23,11.23.409.111,526,92,459,22,340,22,3.5,30,0.5,525,5.5,0.55,8,0.8,0,0,55,3,1.36,0.625,2090,833,81.5,38.5,14.85,21.6,0,106,0.7695
직스,A,1003,1862,128720,0.538668099,0.014465507,115,Ziggs,11.23,11.23.409.111,536,92,480,23.5,325,22,3.3,30,0.5,550,6.5,0.6,8,0.8,0,0,54,3.1,2,0.656,2100,879.5,78.1,38.5,16.7,21.6,0,106.7,0.879
티모,A,161,304,128720,0.529605263,0.002361715,17,Teemo,11.23,11.23.409.111,528,90,334,20,330,24,3.75,30,0.5,500,5.5,0.65,9.6,0.45,0,0,54,3,3.38,0.69,2058,674,87.75,38.5,16.55,17.25,0,105,1.0865
시비르,A,764,1450,128720,0.526896552,0.011264761,15,Sivir,11.23,11.23.409.111,562,90,325,50,335,26,3.25,30,0.5,500,3.25,0.55,8,0.9,0,0,63,3,1.6,0.625,2092,1175,81.25,38.5,12.6,23.3,0,114,0.795
스웨인,A,117,223,128720,0.524663677,0.001732443,50,Swain,11.23,11.23.409.111,525,85,468,28.5,325,23,4,30,0.5,525,7,0.65,8,0.8,0,0,58,2.7,2.11,0.625,1970,952.5,91,38.5,18.05,21.6,0,103.9,0.8492
베인,A,3797,7269,128720,0.522355207,0.056471411,67,Vayne,11.23,11.23.409.111,515,89,231.8,35,330,23,3.4,30,0.5,550,3.5,0.55,6.97,0.4,0,0,60,2.36,3.3,0.658,2028,826.8,80.8,38.5,12.85,13.77,0,100.12,1.0271
